"","BUS_STOP_N","BUS_ROOF_N","LOC_DESC","LONGITUDE","LATITUDE"
"4307","98239","B08A","OPP LOYANG IND EST",103.972521839322,1.37145150330813
"4308","59499","B03","ORCHID PK CONDO",103.834585452021,1.41322544992716
"4309","31019","B09","BEF NANYANG AVE",103.69400123931,1.35995848205344
"4310","26321","NIL","BEF TUAS STH ST 2",103.631199989178,1.30617524634441
"4311","99009","NIL","CHANGI VILLAGE TER",103.987730311758,1.38934825680293
"4312","05199","B03","OPP HONG LIM CPLX",103.846738337281,1.28457396266007
"4313","70139","NIL","AFT JLN BELANGKAS",103.883230883428,1.33216733179541
"4314","24629","B12","OPP OCEAN TANKER",103.650196261517,1.30859434564086
"4315","17299","B10","OPP WEST COAST PK",103.768730414054,1.29115187085979
"4316","45151","B02","OPP MULTISTATES TRADING",103.754289453525,1.40083310376659
"4317","22551","B34","BLK 657",103.700590892236,1.33498656463073
"4318","92201","B04","AFT LOR M TELOK KURAU",103.911258731435,1.31120750874582
"4319","10449","B02","BLK 44",103.812054092307,1.28662719130914
"4320","59219","B02","OPP BLK 288",103.837522267064,1.44045404482519
"4321","93029","B14","MANDARIN GDNS",103.924687816824,1.30849483836178
"4322","98071","B13","LOYANG WAY 4 / SOXAL",103.97839546678,1.37976717618993
"4323","25511","B03","MICHELMAN",103.640836426605,1.32979978798438
"4324","70119","B06","CENCON BLDG",103.877699924479,1.33074113003479
"4325","06049","B04","BEF OUTRAM FLYOVER",103.835215756805,1.28467316351358
"4326","12121","B03","BLK 7",103.787034554859,1.31159224627936
"4327","80191","B01","OPP S'PORE INDOOR STADIUM",103.875818731234,1.30076591903431
"4328","50041","B07","NOVENA LODGE",103.841597666006,1.32354656835117
"4329","27159","B01","BLK 924",103.690014093498,1.3403819279626
"4330","07211","B05","AFT FARRER PK STN EXIT G",103.85628625259,1.31306406756933
"4331","54161","B02","OPP BLK 255",103.834725799199,1.37112495336057
"4332","28101","B03","OPP SMRT ULU PANDAN DEPOT",103.759032776901,1.33322517083829
"4333","17359","B12","BEF CLEMENTI RD",103.766231150275,1.29330456344553
"4334","22251","B03","BLK 665A",103.702570024121,1.34071658066729
"4335","52171","B04","BRADDELL STN / BLK 107",103.847855611817,1.34095141657319
"4336","12021","B19","BEF MOONBEAM WALK",103.782361379588,1.31907560518995
"4337","64311","B06","BLK 344",103.900269713532,1.37020045706192
"4338","16101","B01","INST OF MICROELECTRONICS",103.779737787678,1.28923938969633
"4339","22051","B01","OPP BUROH ST",103.698782408354,1.31461070068014
"4340","14241","B08","OPP BLK 1",103.816894479402,1.27928322282734
"4341","13059","B15","VALLEY PT",103.826565977477,1.29324888372853
"4342","91079","B16","AFT TG KATONG RD",103.895194137891,1.30129106554129
"4343","16179","B05","OPP YUSOF ISHAK HSE",103.774237924003,1.2990497376174
"4344","09131","B01","GRANGE RESIDENCES",103.823274676299,1.3040978445447
"4345","59181","B04","OPP BLK 245",103.84207064432,1.43399982789857
"4346","46219","NIL","JOHOR BAHRU CHECKPT",103.767929182407,1.46122129107576
"4347","22591","NIL","BLK 670A",103.703245095,1.34430246160964
"4348","46279","B06","BLK 803",103.786957975679,1.44018264646912
"4349","17211","B02","BET BLKS 315/318",103.76588182328,1.3183476614519
"4350","46409","B10","BLK 701A CP",103.795741394595,1.44057410839402
"4351","46951","B01","BLK 536A",103.791370607941,1.43146764162584
"4352","44351","NIL","AFT CHESTNUT AVE",103.775582382728,1.36815974378825
"4353","71181","B09","OPP PAYA LEBAR AIR BASE",103.898913061605,1.34340234993732
"4354","54169","B01","BLK 255",103.834798393652,1.37090544157761
"4355","97039","B04","BEF JLN BENA",103.968951832938,1.3554168044077
"4356","07561","B03","BEF WATERLOO ST",103.852626105938,1.29949323536276
"4357","91049","B10","BEF FORT RD",103.886367935164,1.30069235157451
"4358","22571","B29","OPP BOON LAY MRT STN",103.706928901969,1.337902666115
"4359","44819","B06","OPP WEST SPRING SEC SCH",103.760021230403,1.38708083755975
"4360","52109","B03","BET BLKS 33/34",103.858182358016,1.32696327634529
"4361","52311","B01","BLK 23",103.857274923246,1.33434308055313
"4362","17061","B09","BLK 701",103.761736427424,1.30778622668398
"4363","03222","B01","HUB SYNERGY PT",103.84492802466,1.27403703561008
"4364","26419","NIL","AFT TUAS VIEW CIRCUIT",103.633095695646,1.28891726610851
"4365","25209","B01","BEF TUAS RD",103.658898537659,1.31927743414733
"4366","46069","B07","WOODLANDS TRAIN CHECKPT",103.769396054996,1.44297128025046
"4367","21779","B02","AFT YUAN CHING RD",103.72421763015,1.32643317595009
"4368","23261","B05","OPP EXXON MOBIL",103.685852724638,1.31270841701829
"4369","42141","B01","BEF DUNEARN RD",103.778210037348,1.33618079315034
"4370","29119","B01","COMFORTDELGRO ENGRG",103.747143900081,1.30067137246085
"4371","40189","B02","NEWTON STN EXIT B",103.838351423212,1.31233070356198
"4372","24489","B05","AFT JOON KOON WAY",103.671054501271,1.32574506062817
"4373","40101","B01","KK WOMEN & CHILD HOSP",103.847802810434,1.31042259977213
"4374","24289","B16","OPP KEPPEL T&T",103.674906815059,1.31240828034693
"4375","28709","B02","BEF OLD TOH TUCK RD",103.7573347552,1.33163338328099
"4376","42049","B36","HUA GUAN GDNS",103.78469668521,1.33578271348966
"4377","22439","B01","AFT FOUR LEAVES",103.706757210141,1.33312851944589
"4378","23429","B10","OPP EMAS MARINE BASE",103.684713099175,1.30452259986114
"4379","42319","B01","BURGUNDY HILL",103.760421136347,1.33923813557721
"4380","23119","B05","AFT FOURTH LOK YANG RD",103.688528594249,1.32467158847568
"4381","58369","NIL","BEF ACACIA HOME",103.811918931993,1.46066233088301
"4382","24651","B04","METALL-TREAT IND",103.668851220433,1.31494292288437
"4383","95169","B02","AFT CHANGI FERRY RD",104.004748855979,1.37241800478208
"4384","26021","B03","BEF TUAS AVE 13",103.646962446531,1.31728958608528
"4385","42239","B07","AFT JLN JURONG KECHIL",103.770097245809,1.34027704155535
"4386","22169","B02","AFT INTL RD",103.696673311843,1.32621400578178
"4387","42151","B01","BEAUTY WORLD STN EXIT C",103.775254886963,1.34009449577544
"4388","46891","B03","JORDON FOOD IND",103.807064590098,1.44822239151374
"4389","47179","B01","COMFORTDELGRO ENGRG",103.798830823136,1.45826030353314
"4390","11099","B10","OPP LEEDON GREEN",103.804363258684,1.31300640120176
"4391","01349","B02","OPP BLK 4",103.865469725043,1.30561728477524
"4392","54379","B04","BLK 475",103.855933366083,1.36284233153589
"4393","44261","B02","BLK 270",103.774347103903,1.37606341896262
"4394","63141","B01","BLK 209",103.874849118112,1.35408140874971
"4395","92279","B01","D' ECOSIA",103.909673246053,1.30636953554327
"4396","21589","B06","OPP BLK 65",103.723518220867,1.3321554602417
"4397","58571","NIL","BEF SEMBAWANG AVE",103.816928909509,1.44186301933271
"4398","78051","B03","BLK 197",103.961173946553,1.36631917407689
"4399","23229","B14","OPP GUL WAY",103.671736910356,1.3086808740384
"4400","58579","NIL","AFT SEMBAWANG AVE",103.816972659406,1.44143231557888
"4401","75281","B13","BLK 742A",103.933562273945,1.36023250330605
"4402","96069","B14","MERA TERR P/G",103.963114911946,1.346570135313
"4403","44069","B06","AFT KJE SLIP RD",103.757105195153,1.38589311266664
"4404","65641","NIL","MARINA COUNTRY CLUB",103.899841611031,1.41538128958666
"4405","93021","B13","OPP MANDARIN GDNS",103.924416624301,1.30871139905694
"4406","58411","NIL","Blk 404A CP",103.816571958319,1.45461318315438
"4407","66301","B06","BLK 152",103.872134588327,1.36935311661567
"4408","70359","B01","AFT KALLANG SECTOR",103.872516824567,1.32770572295851
"4409","28469","B08","BLK 316",103.731929783812,1.34607979746022
"4410","28551","B06","BLK 560A",103.720015238735,1.35309785343186
"4411","46149","B05","BLK 203",103.773856728829,1.44358850239284
"4412","72079","B06","BLK 609",103.912051406781,1.33206418910178
"4413","59811","NIL","Blk 477B",103.852107404003,1.42752645916877
"4414","65681","NIL","BEF NORTHSHORE CRES",103.908529499467,1.418122571864
"4415","11381","B02","BLK 10A",103.793306652536,1.30835641867331
"4416","40111","B13","FERREL RESIDENCES",103.832652814479,1.31804890053628
"4417","59791","NIL","BLK 471A",103.853574937198,1.42598410128543
"4418","58209","B01","AFT PAKISTAN RD",103.830623731124,1.45525249539282
"4419","11169","B06","C'WEALTH STN EXIT B / C",103.798692921455,1.30240519332922
"4420","15111","B06","SCI PK 2 / THE GALEN",103.784841402002,1.2867578077383
"4421","82229","B99","KG UBI CC",103.90053331904,1.31747025158102
"4422","64179","B20","BEF BUANGKOK EAST DR",103.912842554531,1.37414303689188
"4423","56089","B34","AFT SLE",103.818597299818,1.39201099516233
"4424","11059","B08","QUEENSTOWN POLYCLINIC",103.80074072261,1.29860851172489
"4425","05039","B07","NEW BRIDGE CTR",103.842479021732,1.28286636773162
"4426","53231","B04","Bishan Stn",103.847948312906,1.35081158671299
"4427","01419","B10","ST JOHN HQ",103.863191358467,1.30192952393018
"4428","48019","B21","MANDAI CAMP 2",103.77540082559,1.41044857150345
"4429","26011","B01","BEF TUAS AVE 11",103.648803008358,1.31926722092689
"4430","43351","B02","BLK 168",103.741101602118,1.34702074484756
"4431","65179","B01","CORAL EDGE STN EXIT A",103.911862028174,1.39432428072212
"4432","14011","B10","BEF MT FABER LODGE",103.82552960029,1.26796159648508
"4433","21539","B01","OPP KAILY PACKAGING",103.716345733295,1.33142243898807
"4434","14039","B07","OPP ST. THERESA'S CONVENT",103.823451543683,1.27657307388374
"4435","22159","B02","OPP HITACHI",103.69660301558,1.32091366876209
"4436","44119","B10","BLK 204",103.749355378495,1.38057645085663
"4437","58071","B33","BEF JLN BASONG",103.83389639268,1.45530719289
"4438","76409","B06","BLK 259",103.950870419095,1.35481755626712
"4439","66319","B03","BET BLKS 142/148",103.873910729944,1.36830301543851
"4440","66421","B01","BLK 537",103.873432203471,1.37367803804733
"4441","94051","B15","OPP TEMASEK SEC SCH",103.94746746787,1.31710315493811
"4442","56051","B27","OPP TAGORE RD",103.825717775263,1.38256661866734
"4443","06149","B08","OPP HOLIDAY INN ATRIUM S'PORE",103.834218784805,1.28981887913898
"4444","54499","B11","BEF CTE",103.860521556419,1.37699165655964
"4445","63399","B16","BLK 632",103.880260077185,1.37016035945747
"4446","77019","B16","BLK 515",103.943597954238,1.37372823259742
"4447","43329","B02","BLK 146",103.74485674994,1.34980231776012
"4448","58109","B02","OPP BLK 311",103.823130779816,1.44663281125302
"4449","52329","B02","OPP TOA PAYOH STADIUM",103.852705176546,1.33148333416364
"4450","45201","B26","OPP POLICE TACTICAL TRG CAMP",103.765928997671,1.41047173967515
"4451","23221","B13","AFT GUL WAY",103.67183040705,1.30896900500744
"4452","44641","B12","BLK 602",103.76284118463,1.38183281468954
"4453","08011","B01","OPP HAW PAR GLASS TWR",103.843641284944,1.29702928945433
"4454","63239","B04","OPP BLK 211",103.887829918013,1.35891422851171
"4455","21219","B10","LAKEPOINT CONDO",103.716265805694,1.34004836817812
"4456","23259","B08","BEF SHIPYARD RD",103.683596258399,1.31135452510767
"4457","52189","B01","TOA PAYOH STN",103.846796088224,1.3331213714579
"4458","23461","B03","TANOTO SHIPYARD",103.696406933198,1.30547305400212
"4459","05651","B08","OPP FUJI XEROX TWRS",103.843077150137,1.27327578957575
"4460","09159","B01","AFT TOMLINSON RD",103.82585193067,1.30611652408626
"4461","28659","B02","IMM BLDG",103.747672044572,1.33445010215378
"4462","16149","B22","NUS FAC OF ARCHITECTURE",103.769940575285,1.29775551189024
"4463","28471","B04","OPP BLK 311",103.732080561344,1.34809538445129
"4464","40181","B01","NEWTON STN EXIT A",103.838109997607,1.3125535829097
"4465","24451","B02","OPP CAMBRIDGE IND TRUST",103.663856177212,1.30599873105238
"4466","40021","B05","BEF WINSTEDT RD",103.842758879293,1.31105293382448
"4467","46091","B06","BEF BKE",103.770067175737,1.43960570526494
"4468","23101","B04","AUTO WORLD CARE",103.690912949649,1.32452905809074
"4469","20309","B02","BLK L PANDAN LIGHT IND PK",103.754076773394,1.31056587483543
"4470","12179","B01","MONTVIEW",103.776929788987,1.31676189745638
"4471","47059","B19","BEF WOODLANDS IND PK E4",103.795399019456,1.45391612202809
"4472","24369","B05","DYNA - MAC ENGRG SVCS",103.667028293077,1.30073463747968
"4473","48069","B11","AFT MANDAI AVE",103.801965782629,1.4159874445721
"4474","21189","B04","BLK 161",103.721206662054,1.33021022051172
"4475","43639","B02","OPP PPIS BT BATOK",103.768560502597,1.34815079565679
"4476","24301","B03","SNL LOGISTICS PTE LTD",103.665798976919,1.31265649176579
"4477","40109","B02","OPP KK WOMEN & CHILD HOSP",103.847665911004,1.30944279915779
"4478","47169","B01","CHUAN LIM CONSTRUCTION",103.800541253792,1.46089957737171
"4479","47189","B03","K.U.S. HOLDINGS",103.801361254411,1.45905551084031
"4480","24441","B04","GSK",103.661025884745,1.30707055202062
"4481","11401","B02","HOLLAND V STN/BLK 12",103.794996467346,1.30909330789489
"4482","40041","B09","NEWTON STN EXIT C",103.837990787659,1.31382841555573
"4483","23269","B06","EXXON MOBIL",103.685723080813,1.31238215362027
"4484","58361","B01","NORTH LINK BLDG",103.813153478834,1.46139265384751
"4485","95091","B02","SAF FERRY TER",103.99968125975,1.38721296933389
"4486","29149","B03","SENKEE LOGISTICS HUB",103.748398212889,1.30172429552156
"4487","04331","B03","BEF FORT CANNING STN",103.844816966392,1.292009404093
"4488","23291","B12","ST MARINE",103.679317943475,1.30377960180116
"4489","21501","B04","BEF MEJI SEIKA",103.709993655954,1.33049024252232
"4490","70029","B10","AFT CANOSSA CON PR SCH",103.880500227166,1.32674271956437
"4491","81151","B06","KONG HWA SCH",103.887945648564,1.31154668657687
"4492","81159","B05","OPP KONG HWA SCH",103.887310147278,1.31163728446843
"4493","67409","B10","Sengkang Stn",103.896037813224,1.39234912912821
"4494","55211","B02","AFT ANG MO KIO FIRE STN",103.845526896332,1.38611677150664
"4495","67401","B09","OPP SENGKANG STN / BLK 260A",103.895145532773,1.39299444349114
"4496","03421","NIL","MARINA BAY CRUISE CTR",103.859953144735,1.26648843337089
"4497","44829","B02","OPP BLK 650",103.763086207297,1.38661277643799
"4498","44821","B01","BLK 651",103.763345400812,1.38642991260491
"4499","52219","B05","BEF CALDECOTT STN",103.841653929907,1.33830647874186
"4500","52211","B04","LIGHTHOUSE SCH",103.841720712947,1.33867656180064
"4501","54311","B01","BLK 332",103.852595338876,1.36147474672648
"4502","54521","B03","BLK 5046",103.862852792514,1.37349304377681
"4503","54101","B03","AFT ANG MO KIO AVE 10",103.85465859688,1.35733689506605
"4504","54279","B14","BLK 427",103.853952644676,1.36971118511285
"4505","84611","B19","OPP WATERFRONT ISLE",103.927917615176,1.33924368069686
"4506","46249","B01","BLK 15",103.778800529143,1.44203911543944
"4507","01541","B01","BUGIS STN EXIT D",103.85730555862,1.29892834690487
"4508","81171","B01","BLK 39",103.885048721966,1.30758612688619
"4509","67629","B01","BLK 557",103.890557658038,1.38029673558212
"4510","59109","B17","OPP YISHUN PR SCH",103.833287340792,1.43440890686829
"4511","59101","B18","YISHUN PR SCH",103.833050604477,1.43420386751435
"4512","44179","B05","AFT BT BATOK WEST AVE 5",103.747308751634,1.3677679331647
"4513","03539","B03","Marina Bay Stn",103.855581767343,1.27751266101919
"4514","27309","B12","BLK 705",103.69437775188,1.34097598588221
"4515","27321","B13","BLK 948",103.691405994973,1.34414237793747
"4516","62271","NIL","OPP BLK 475B",103.899626741175,1.37600678990665
"4517","24009","NIL","JOO KOON INT",103.678442249626,1.32697680773494
"4518","59669","NIL","OPP BLK 932",103.837744503295,1.42621494262613
"4519","45429","NIL","BLK 666",103.749981925433,1.40273058764462
"4520","59641","NIL","BET BLKS 333C/333D",103.846156586879,1.4317718715144
"4521","23519","NIL","OPP FAIRPRICE HUB",103.679396476286,1.32495613066899
"4522","18281","B11","THE RUTHERFORD",103.791205705278,1.28750626016349
"4523","45409","NIL","BLK 675",103.745825741024,1.40147875322231
"4524","59709","NIL","BEF SAFRA YISHUN",103.840601568678,1.42594884260297
"4525","77239","B20","BLK 643",103.937896776648,1.37747681359458
"4526","27511","NIL","BLK 974",103.693117081034,1.3392710763216
"4527","50251","B01","FARRER PK STN",103.854854229619,1.31246501391379
"4528","16991","B03","OPP NAN HUA HIGH SCH",103.769895259814,1.30775928299546
"4529","30091","B01","CHENGTAI NURSERY",103.730880845523,1.37948176793749
"4530","64151","B15","AFT GREENWICH DR",103.909824333426,1.36823892909215
"4531","30099","B02","OPP CHENGTAI NURSERY",103.731153343203,1.37941569905221
"4532","30031","B20","OPP ARMY LOGISTICS BASE",103.719921708583,1.37461739910975
"4533","41051","B27","TAN KAH KEE STN",103.807291847002,1.32602588880837
"4534","59189","B03","BLK 245",103.842042543127,1.43423374827304
"4535","59279","B08","OPP AHMAD IBRAHIM SEC SCH",103.82900074771,1.43682067365723
"4536","18121","B08","OPP AYER RAJAH IND EST",103.78539356569,1.29763582155094
"4537","61039","B08","WOODLEIGH STN EXIT A",103.870874534539,1.33863611667799
"4538","67169","B11","BLK 101",103.899275111476,1.38249425210887
"4539","10379","B03","BLK 25B",103.824906495604,1.28378401028235
"4540","54629","B14","OPP BLK 223",103.8379547922,1.36560708472537
"4541","43391","B03","BT BATOK CC",103.747781221873,1.34993924970968
"4542","58079","B34","AFT JLN BASONG",103.834387228991,1.45585017389536
"4543","93011","B11","OPP NEPTUNE CT",103.92154544842,1.30826656261561
"4544","77351","B04","BLK 562",103.950180282085,1.36787776850921
